order_id,customer_id,order_date,payment_method,order_total,actual_delivery_time
3844380421,6344345,2031-10-07,Wallet,1515.54,2031-10-07
7105842598,99707100,2031-10-08,UPI,5027.5,2031-10-08
8993722297,69088723,2031-10-09,Cash,1914.81,2031-10-09
2929439019,63858550,2031-10-10,Wallet,377.8,2031-10-10
1661854320,79169760,2031-10-11,UPI,2680.38,2031-10-11
3082165628,49617892,2031-10-12,UPI,3474.38,2031-10-12
1745045814,88532418,2031-10-13,Card,3143.65,2031-10-13
813387880,92455970,2031-10-14,Wallet,3950.66,2031-10-14
8189879400,66427343,2031-10-15,Cash,2078.87,2031-10-15
8465045467,13604883,2031-10-16,Wallet,1239.22,2031-10-16
9232350528,4055790,2031-10-17,Cash,894.54,2031-10-17
1728666371,23126356,2031-10-18,Cash,3258.36,2031-10-18
6131815766,65514005,2031-10-19,Wallet,2043.07,2031-10-19
6438773635,67302239,2031-10-20,UPI,4912.61,2031-10-20
6912676966,29324437,2031-10-21,Wallet,961.64,2031-10-21
2840314717,26432512,2031-10-22,Wallet,1825.16,2031-10-22
9508359721,3002538,2031-10-23,UPI,746.29,2031-10-23
2244679313,4458329,2031-10-24,Card,127.16,2031-10-24
9407544177,66310963,2031-10-25,Card,979.99,2031-10-25
2528398796,87889031,2031-10-26,Wallet,2625.78,2031-10-26
9464988762,13567338,2031-10-27,UPI,916.92,2031-10-27
6373867899,66655397,2031-10-28,Card,1064.83,2031-10-28
4028185110,4789829,2031-10-29,Cash,3405.22,2031-10-29
9717018638,73679086,2031-10-30,Card,197.39,2031-10-30
4898477588,66766629,2031-10-31,UPI,3778.85,2031-10-31
4723165081,29562254,2031-11-01,UPI,1182.98,2031-11-01
2845954128,31324823,2031-11-02,Cash,1467.79,2031-11-02
23158044,31681710,2031-11-03,UPI,2726.7,2031-11-03
1486548042,13465850,2031-11-04,Card,3856.34,2031-11-04
708351411,69762479,2031-11-05,Cash,3373,2031-11-05
5512110908,40192266,2031-11-06,Cash,2082.1,2031-11-06
2295441899,58644651,2031-11-07,Cash,2679.68,2031-11-07
4867173151,35885052,2031-11-08,Card,494.17,2031-11-08
4635037652,69925688,2031-11-09,Wallet,493.19,2031-11-09
2209259378,86995126,2031-11-10,Card,2342.26,2031-11-10
4079286483,22227829,2031-11-11,Card,435.28,2031-11-11
9506078962,27336589,2031-11-12,Card,1267.45,2031-11-12
6894691072,83577942,2031-11-13,Cash,2650.68,2031-11-13
4481256065,66499992,2031-11-14,Card,1395.84,2031-11-14
5050919809,46885873,2031-11-15,Card,4439.75,2031-11-15
1328085383,67538982,2031-11-16,Wallet,1091.9,2031-11-16
5382246981,87266309,2031-11-17,Card,4419.12,2031-11-17
5647827263,96171594,2031-11-18,Card,1513.03,2031-11-18
9244268951,64316806,2031-11-19,UPI,568.94,2031-11-19
6217777735,12059049,2031-11-20,Card,1730.26,2031-11-20
3682639473,99301505,2031-11-21,Wallet,2777.46,2031-11-21
3859331666,23676689,2031-11-22,Wallet,1299.18,2031-11-22
7971689217,64932019,2031-11-23,Wallet,4281.75,2031-11-23
6822492679,98540377,2031-11-24,Cash,2513.48,2031-11-24
7211194993,16561710,2031-11-25,Cash,827.77,2031-11-25
461485679,4594944,2031-11-26,Wallet,4205.78,2031-11-26
3209732414,87335844,2031-11-27,Card,1028.26,2031-11-27
6537694730,75490147,2031-11-28,UPI,162.67,2031-11-28
7653097776,63184222,2031-11-29,Cash,2232.82,2031-11-29
4928556641,97475543,2031-11-30,Card,2275.2,2031-11-30
5905518100,86995126,2031-12-01,Wallet,581.92,2031-12-01
8337948336,25706121,2031-12-02,Cash,4230.25,2031-12-02
8814435884,69908484,2031-12-03,Card,3209.28,2031-12-03
6645415772,64906311,2031-12-04,UPI,2890.11,2031-12-04
5274039950,87059497,2031-12-05,Card,827.44,2031-12-05
7404052550,45166203,2031-12-06,UPI,2358.73,2031-12-06
8179058864,76970363,2031-12-07,UPI,530.59,2031-12-07
5195997912,29562072,2031-12-08,Wallet,3184.63,2031-12-08
3320194259,68219091,2031-12-09,UPI,2141.25,2031-12-09
8185684967,46686696,2031-12-10,Card,3101.41,2031-12-10
2324568019,59677346,2031-12-11,UPI,1885.21,2031-12-11
3522645150,22483684,2031-12-12,UPI,1588.47,2031-12-12
4510488834,90586443,2031-12-13,Card,2554.48,2031-12-13
9433427403,46848302,2031-12-14,Wallet,236.95,2031-12-14
8065436106,5763963,2031-12-15,Card,592.46,2031-12-15
846586265,10418604,2031-12-16,Cash,2302.23,2031-12-16
4337013612,30823988,2031-12-17,Card,422.5,2031-12-17
8916023990,3588443,2031-12-18,UPI,134.69,2031-12-18
6018805430,35358395,2031-12-19,Card,4118.37,2031-12-19
2676353168,25595836,2031-12-20,Cash,3310.03,2031-12-20
1069724600,10945990,2031-12-21,Cash,3298.22,2031-12-21
5503476312,36774480,2031-12-22,Wallet,242.57,2031-12-22
4439677910,91791128,2031-12-23,Wallet,1646.89,2031-12-23
8045361592,16543242,2031-12-24,Wallet,2264.11,2031-12-24
1873731593,20209237,2031-12-25,Wallet,630.84,2031-12-25
1126011099,53557741,2031-12-26,Card,3092.96,2031-12-26
4100626744,15484407,2031-12-27,UPI,13.25,2031-12-27
8616880376,16256136,2031-12-28,Wallet,102.44,2031-12-28
1427911940,20634789,2031-12-29,UPI,689.16,2031-12-29
4416398885,10945990,2031-12-30,Card,404.44,2031-12-30
2584579895,94713625,2031-12-31,Card,4261.37,2031-12-31
7770651576,87266309,2032-01-01,UPI,3258.88,2032-01-01
3705985582,34897081,2032-01-02,Wallet,1623.7,2032-01-02
5160295213,22133362,2032-01-03,Cash,3428.33,2032-01-03
4374285559,53399500,2032-01-04,UPI,1063.23,2032-01-04
9096638812,70243933,2032-01-05,UPI,3559.69,2032-01-05
2888179397,51341672,2032-01-06,UPI,3461.96,2032-01-06
3387165389,376144,2032-01-07,Card,3280.88,2032-01-07
1925647539,13424885,2032-01-08,UPI,2294.95,2032-01-08
6160848562,59769142,2032-01-09,Card,1022.08,2032-01-09
2343495895,2584499,2032-01-10,UPI,1706.95,2032-01-10
8812220964,66742602,2032-01-11,Wallet,2111.11,2032-01-11
8640364495,51670882,2032-01-12,Card,1012.07,2032-01-12
4610687284,27698051,2032-01-13,Cash,1094.43,2032-01-13
189431942,58115779,2032-01-14,UPI,163.03,2032-01-14
1746826454,36462363,2032-01-15,Card,261.03,2032-01-15
948345459,66629497,2032-01-16,UPI,1015.2,2032-01-16
9959881029,35782051,2032-01-17,UPI,3893.9,2032-01-17
621213006,43377076,2032-01-18,UPI,1244.79,2032-01-18
1772464528,66655397,2032-01-19,Cash,1709.44,2032-01-19
7732863862,89476734,2032-01-20,Cash,3828.04,2032-01-20
3064828239,6186471,2032-01-21,UPI,4356.46,2032-01-21
6363526452,53292177,2032-01-22,Wallet,3611.55,2032-01-22
6988011282,74212242,2032-01-23,Wallet,2171.93,2032-01-23
8523250818,77673290,2032-01-24,UPI,2236.59,2032-01-24
5595210484,93507573,2032-01-25,Card,639.5,2032-01-25
1461081366,13604883,2032-01-26,Cash,3593.55,2032-01-26
4922364507,79628054,2032-01-27,Cash,2661.33,2032-01-27
6597871211,59815512,2032-01-28,UPI,2777.48,2032-01-28
2719816862,85074810,2032-01-29,Wallet,332.84,2032-01-29
9830788650,87160527,2032-01-30,UPI,2924.55,2032-01-30
140980199,27504517,2032-01-31,UPI,769.7,2032-01-31
7595842583,90150193,2032-02-01,Cash,3399.47,2032-02-01
2390228992,46699982,2032-02-02,Card,2179.55,2032-02-02
8178738469,95873651,2032-02-03,Card,4117.53,2032-02-03
9964671001,79591237,2032-02-04,Card,3829.3,2032-02-04
1258689954,89886179,2032-02-05,Card,2868.78,2032-02-05
4647158015,13461704,2032-02-06,UPI,2279.47,2032-02-06
2382974038,83610315,2032-02-07,UPI,2282.13,2032-02-07
3663827875,28499191,2032-02-08,UPI,209.59,2032-02-08
6501113916,22210238,2032-02-09,UPI,4185.2,2032-02-09
3300719369,32830199,2032-02-10,Wallet,105.29,2032-02-10
3239722852,26935187,2032-02-11,UPI,4981.57,2032-02-11
6694899030,36142455,2032-02-12,Card,2823.27,2032-02-12
992895707,18259715,2032-02-13,Cash,592.58,2032-02-13
8432150432,9650263,2032-02-14,Wallet,755.01,2032-02-14
6220520171,42366724,2032-02-15,UPI,1721.87,2032-02-15
735608722,3292927,2032-02-16,Card,1276.51,2032-02-16
7303161073,98444183,2032-02-17,Cash,4591.66,2032-02-17
9783380107,70976153,2032-02-18,Card,2408.28,2032-02-18
3835886077,8384106,2032-02-19,Card,796.88,2032-02-19
8140652447,11705793,2032-02-20,Card,2649.69,2032-02-20
6412390967,66023110,2032-02-21,Card,3014.75,2032-02-21
6688575911,48943848,2032-02-22,Wallet,5088.41,2032-02-22
3890111511,68965787,2032-02-23,UPI,3935.46,2032-02-23
5145256852,57770044,2032-02-24,Cash,1501.57,2032-02-24
7375057413,12799092,2032-02-25,Card,1114.88,2032-02-25
3047491006,61182897,2032-02-26,Cash,3752.62,2032-02-26
7715738110,81605722,2032-02-27,Card,514.14,2032-02-27
6191554160,77869660,2032-02-28,Cash,580.42,2032-02-28
896919031,42366724,2032-02-29,Wallet,1440.73,2032-02-29
1535818185,99772709,2032-03-01,Card,1140.16,2032-03-01
4428830794,701493,2032-03-02,UPI,2948.82,2032-03-02
3610035622,20956158,2032-03-03,Card,622.81,2032-03-03
8674445072,50080663,2032-03-04,UPI,2038.01,2032-03-04
9623704312,38613295,2032-03-05,Card,580.18,2032-03-05
7786002894,30373140,2032-03-06,Cash,899.56,2032-03-06
3264409553,70976153,2032-03-07,Wallet,840.34,2032-03-07
7736534043,22915611,2032-03-08,Card,1003.46,2032-03-08
5936596117,67729191,2032-03-09,Card,3014.85,2032-03-09
1980087245,38875754,2032-03-10,Card,2606.6,2032-03-10
8861557989,52913011,2032-03-11,Cash,4574.66,2032-03-11
6702391437,13130974,2032-03-12,Card,4179.5,2032-03-12
6385452188,38875754,2032-03-13,UPI,2664.35,2032-03-13
8813216380,85177880,2032-03-14,Cash,3340.2,2032-03-14
5563712992,4597433,2032-03-15,UPI,3233.68,2032-03-15
966468552,70459847,2032-03-16,Card,2561.55,2032-03-16
4368529506,76327561,2032-03-17,UPI,1081.17,2032-03-17
3777009463,25829710,2032-03-18,Wallet,264.89,2032-03-18
3560912801,20163931,2032-03-19,Wallet,1052.23,2032-03-19
1741224538,90621147,2032-03-20,Cash,134.69,2032-03-20
4579251445,1507408,2032-03-21,Card,1057.68,2032-03-21
3438127101,59141605,2032-03-22,Cash,296.94,2032-03-22
9741958794,13164195,2032-03-23,Card,6173.45,2032-03-23
882082341,75828735,2032-03-24,Wallet,5094.56,2032-03-24
3629321763,79369660,2032-03-25,Cash,2988.51,2032-03-25
888938572,12695670,2032-03-26,Cash,597.91,2032-03-26
5263181887,90150193,2032-03-27,Card,1239.9,2032-03-27
7071557807,19375332,2032-03-28,Cash,3848.05,2032-03-28
6888804296,2442235,2032-03-29,Cash,2930.92,2032-03-29
814182718,65134271,2032-03-30,Card,2233.84,2032-03-30
3513524740,1301661,2032-03-31,Card,1395.67,2032-03-31
1234169434,22112867,2032-04-01,Card,3644.99,2032-04-01
2577990012,71902700,2032-04-02,Card,2577.46,2032-04-02
8446065263,79773912,2032-04-03,Card,2838.28,2032-04-03
4220970302,90621147,2032-04-04,UPI,2598.47,2032-04-04
5712516128,11503405,2032-04-05,Card,2661.8,2032-04-05
807167715,26521850,2032-04-06,Card,951.27,2032-04-06
213972345,71252391,2032-04-07,Card,3895.71,2032-04-07
1013762407,51174875,2032-04-08,UPI,2519.44,2032-04-08
5234194751,14207332,2032-04-09,Card,3494.6,2032-04-09
1389077693,37947202,2032-04-10,UPI,716.35,2032-04-10
1895143216,43295656,2032-04-11,Card,2921.03,2032-04-11
3667250123,7728406,2032-04-12,Cash,715.72,2032-04-12
6430529802,6459100,2032-04-13,Wallet,2974.48,2032-04-13
4856277700,67729191,2032-04-14,UPI,1070.91,2032-04-14
1492403962,11389698,2032-04-15,Wallet,5366.78,2032-04-15
4348167632,93675757,2032-04-16,UPI,2152.66,2032-04-16
3682471195,90856813,2032-04-17,UPI,2138.69,2032-04-17
6888837939,67708491,2032-04-18,Wallet,1159.32,2032-04-18
2278004109,99301505,2032-04-19,Card,2292.05,2032-04-19
7471013149,46185579,2032-04-20,UPI,1656.84,2032-04-20
755745232,3844290,2032-04-21,Cash,1086.05,2032-04-21
2963187161,91448742,2032-04-22,Card,169.88,2032-04-22
3980591844,96903782,2032-04-23,Wallet,2917.28,2032-04-23
9960808976,78748184,2032-04-24,Card,4324.68,2032-04-24
8740552000,34095555,2032-04-25,Wallet,391.21,2032-04-25
9230099449,60319216,2032-04-26,Card,3331.12,2032-04-26
4277432248,91408854,2032-04-27,Wallet,3536.17,2032-04-27
3624765984,36400756,2032-04-28,Card,4517.75,2032-04-28
8533110341,10524732,2032-04-29,UPI,1621.58,2032-04-29
5036664068,2667357,2032-04-30,UPI,1666.89,2032-04-30
9989636336,191616,2032-05-01,Cash,2425.95,2032-05-01
2843642858,46208150,2032-05-02,Cash,831.1,2032-05-02
7510849424,82585664,2032-05-03,Wallet,1640.42,2032-05-03
8744806310,8395343,2032-05-04,Card,3826.97,2032-05-04
7605774154,6150721,2032-05-05,Cash,1536.89,2032-05-05
6904233594,65514005,2032-05-06,UPI,2570.78,2032-05-06
6371336060,8241122,2032-05-07,Wallet,631.7,2032-05-07
8137624530,22210238,2032-05-08,UPI,3147.61,2032-05-08
9131474241,98246574,2032-05-09,Card,340.66,2032-05-09
7413772322,98709982,2032-05-10,Card,2586.5,2032-05-10
9400852015,44149982,2032-05-11,Card,2754.81,2032-05-11
4867437863,13164195,2032-05-12,Wallet,3132.92,2032-05-12
4219458877,87222820,2032-05-13,Card,951.43,2032-05-13
35135941,28205701,2032-05-14,UPI,1216.16,2032-05-14
4754258275,10019218,2032-05-15,Card,2315.11,2032-05-15
9195687538,74548003,2032-05-16,Wallet,212.14,2032-05-16
344554037,78847070,2032-05-17,Card,3774.14,2032-05-17
7503255456,82948843,2032-05-18,Card,5414.01,2032-05-18
5903638531,78209683,2032-05-19,Card,3051.04,2032-05-19
1670694517,92356639,2032-05-20,Cash,3118.23,2032-05-20
2369121788,60062501,2032-05-21,UPI,2951.41,2032-05-21
6012082951,88866835,2032-05-22,Card,3669.77,2032-05-22
3675914158,89361574,2032-05-23,Card,2124.26,2032-05-23
1396605672,20956158,2032-05-24,Card,1723.88,2032-05-24
4260996213,77035814,2032-05-25,Wallet,1730.33,2032-05-25
4749534376,53100521,2032-05-26,Card,1648.07,2032-05-26
6095091385,34839913,2032-05-27,Cash,2486.58,2032-05-27
1131338162,21201299,2032-05-28,Cash,2695.16,2032-05-28
6100236720,83660688,2032-05-29,Cash,4190.59,2032-05-29
3363683548,43367112,2032-05-30,Card,2065.75,2032-05-30
8721540965,38902882,2032-05-31,UPI,5604.64,2032-05-31
1712456261,90448312,2032-06-01,Cash,418.48,2032-06-01
760930025,49756591,2032-06-02,Card,873.51,2032-06-02
5652465358,57523973,2032-06-03,Card,2293.55,2032-06-03
3580915899,87954926,2032-06-04,UPI,2660.98,2032-06-04
1174382816,773410,2032-06-05,Card,1838.15,2032-06-05
3200474667,15631726,2032-06-06,Wallet,2976.81,2032-06-06
7474651061,63238941,2032-06-07,Cash,3731.78,2032-06-07
1892282465,80517784,2032-06-08,Wallet,2849.48,2032-06-08
3859828998,701493,2032-06-09,Wallet,2721.16,2032-06-09
2554590672,19482392,2032-06-10,Wallet,3840.61,2032-06-10
9667675052,40871915,2032-06-11,UPI,2282.92,2032-06-11
8382437838,46185579,2032-06-12,Wallet,1907.89,2032-06-12
6247090607,90038364,2032-06-13,Wallet,1801.01,2032-06-13
5004073261,27304827,2032-06-14,Cash,1228.31,2032-06-14
6595898122,67896836,2032-06-15,UPI,1080.49,2032-06-15
9844371682,31527100,2032-06-16,Wallet,1742,2032-06-16
7198169379,26844216,2032-06-17,Card,865.68,2032-06-17
2815855636,38808614,2032-06-18,Card,3710.55,2032-06-18
6033660622,65618148,2032-06-19,Wallet,1321.76,2032-06-19
7944056454,10729474,2032-06-20,Wallet,3162.64,2032-06-20
4354264440,25722990,2032-06-21,Cash,1607.15,2032-06-21
5623096090,68703613,2032-06-22,Wallet,1565.76,2032-06-22
701856661,11143197,2032-06-23,Card,3622.14,2032-06-23
1911276445,73799927,2032-06-24,Wallet,1896.67,2032-06-24
9323909987,47990044,2032-06-25,UPI,77.11,2032-06-25
1988898073,78157360,2032-06-26,UPI,1541.22,2032-06-26
6457671753,51048402,2032-06-27,Wallet,2200.47,2032-06-27
3556497272,9347990,2032-06-28,UPI,96.09,2032-06-28
2182762247,54347213,2032-06-29,Cash,1308.92,2032-06-29
6026842782,75928073,2032-06-30,Wallet,2610,2032-06-30
1227108607,69242672,2032-07-01,Card,3901.39,2032-07-01
9362226645,28428852,2032-07-02,Wallet,3503.23,2032-07-02
6313785973,28603182,2032-07-03,UPI,2326.58,2032-07-03
1297253359,77811864,2032-07-04,Cash,1250.24,2032-07-04
6138091203,41261495,2032-07-05,Card,1284.92,2032-07-05
4770739350,61753272,2032-07-06,Card,3259.93,2032-07-06
6253838449,19393135,2032-07-07,Card,938.37,2032-07-07
1015708455,24153726,2032-07-08,Wallet,3175.14,2032-07-08
2201201842,6398761,2032-07-09,Card,1547.91,2032-07-09
200000051,8632679,2032-07-10,UPI,1442.99,2032-07-10
409570377,12574626,2032-07-11,Card,1524.99,2032-07-11
5944464513,34095555,2032-07-12,Wallet,1371.17,2032-07-12
7064377287,26716400,2032-07-13,Wallet,328.51,2032-07-13
7763036477,26285589,2032-07-14,Cash,4277.29,2032-07-14
7494002152,91382237,2032-07-15,Card,2287.2,2032-07-15
692127479,67538982,2032-07-16,Wallet,3284.88,2032-07-16
7544245121,87160527,2032-07-17,UPI,4067.24,2032-07-17
4429641190,11562458,2032-07-18,Cash,3518.61,2032-07-18
8093366865,29451600,2032-07-19,Cash,1770.01,2032-07-19
6269075067,81382213,2032-07-20,Wallet,3745.59,2032-07-20
4056304110,211163,2032-07-21,UPI,3567.36,2032-07-21
4447978623,31076002,2032-07-22,Cash,2037.9,2032-07-22
5875285677,62510499,2032-07-23,Wallet,3993.93,2032-07-23
4177774653,23844919,2032-07-24,Wallet,294.79,2032-07-24
502632296,9450435,2032-07-25,Card,4257.49,2032-07-25
5037688536,49756591,2032-07-26,Card,903.52,2032-07-26
6844277478,47577193,2032-07-27,Card,2190.84,2032-07-27
3368317718,70867736,2032-07-28,UPI,914.88,2032-07-28
913881994,13251137,2032-07-29,Cash,317.82,2032-07-29
6445700839,4988545,2032-07-30,UPI,1574.46,2032-07-30
101613683,43377076,2032-07-31,Card,1314.09,2032-07-31
7094586913,82900175,2032-08-01,UPI,1045.98,2032-08-01
2478557609,58170168,2032-08-02,Wallet,1632.79,2032-08-02
9516720368,97466783,2032-08-03,Card,3117.54,2032-08-03
3808010352,23126356,2032-08-04,Wallet,2359.74,2032-08-04
7921886899,11143197,2032-08-05,Cash,1342.87,2032-08-05
6818712547,66655397,2032-08-06,Cash,2620.04,2032-08-06
4538204462,35812567,2032-08-07,Card,3043.32,2032-08-07
2008331630,36833857,2032-08-08,Wallet,1630.96,2032-08-08
3901338038,63238941,2032-08-09,Cash,657.8,2032-08-09
1483786406,63451391,2032-08-10,Card,3934.29,2032-08-10
5022936426,73377004,2032-08-11,Wallet,2217.52,2032-08-11
5470875365,55042740,2032-08-12,UPI,4003.77,2032-08-12
7144611408,33280073,2032-08-13,Cash,989.77,2032-08-13
9411421675,61226563,2032-08-14,Cash,4144.86,2032-08-14
7315949343,14458150,2032-08-15,Wallet,2639.3,2032-08-15
9430475133,24621386,2032-08-16,Cash,4145.1,2032-08-16
3062145702,24821281,2032-08-17,Card,3288.07,2032-08-17
6500458984,35912599,2032-08-18,Card,440.17,2032-08-18
7429306851,62541176,2032-08-19,Wallet,1343.84,2032-08-19
2687236003,83588803,2032-08-20,Wallet,3207.16,2032-08-20
1885906938,13455530,2032-08-21,Cash,4489.81,2032-08-21
9949334146,73363613,2032-08-22,Wallet,217.5,2032-08-22
2555454584,19182548,2032-08-23,Cash,1626.42,2032-08-23
2503209946,26844216,2032-08-24,Cash,1069.03,2032-08-24
2329563439,78157360,2032-08-25,UPI,1139.89,2032-08-25
1041536174,93018527,2032-08-26,Card,2780.93,2032-08-26
6631188689,8361353,2032-08-27,Cash,3536.2,2032-08-27
9300178512,26936578,2032-08-28,Cash,1204.48,2032-08-28
1086881691,77035814,2032-08-29,Cash,1914.71,2032-08-29
8008880980,57505804,2032-08-30,Card,1909.21,2032-08-30
2417680703,30823988,2032-08-31,Card,2694.25,2032-08-31
1117730990,96640716,2032-09-01,Cash,998.06,2032-09-01
1678557345,49136375,2032-09-02,Wallet,1308.24,2032-09-02
4505129824,17341194,2032-09-03,Cash,2663.24,2032-09-03
8737295686,69749541,2032-09-04,Wallet,930.92,2032-09-04
7997347191,31813,2032-09-05,Wallet,4498.83,2032-09-05
1930645698,35554129,2032-09-06,Card,3514.7,2032-09-06
5393373590,5712468,2032-09-07,Card,487.51,2032-09-07
5851854765,82032191,2032-09-08,Wallet,1865.04,2032-09-08
3765179520,43784632,2032-09-09,Wallet,3700.97,2032-09-09
683969424,98225598,2032-09-10,Cash,2629.12,2032-09-10
8459624382,64489709,2032-09-11,Wallet,786.02,2032-09-11
7110044004,62807542,2032-09-12,UPI,941.87,2032-09-12
4302375314,96253172,2032-09-13,Card,3332.44,2032-09-13
1245307588,13760839,2032-09-14,Cash,1800.39,2032-09-14
3876260101,70420271,2032-09-15,Wallet,22.14,2032-09-15
3162263618,23676689,2032-09-16,Card,2824.3,2032-09-16
655792395,11254582,2032-09-17,Wallet,1028.96,2032-09-17
7624743284,40392019,2032-09-18,UPI,3542.84,2032-09-18
4783962671,57765367,2032-09-19,Card,2056.76,2032-09-19
7166787473,97928541,2032-09-20,Card,2983.11,2032-09-20
9395228070,40275138,2032-09-21,Cash,1849.78,2032-09-21
902157975,80371626,2032-09-22,Cash,946.86,2032-09-22
6947741744,49617531,2032-09-23,UPI,936.96,2032-09-23
4788498083,16420489,2032-09-24,Wallet,2208.78,2032-09-24
8070127087,27709218,2032-09-25,Card,2506.63,2032-09-25
5191429552,14944819,2032-09-26,UPI,2418.97,2032-09-26
5220651138,91768226,2032-09-27,Cash,2783.14,2032-09-27
2758734705,54797119,2032-09-28,UPI,1460.54,2032-09-28
2907887532,85838438,2032-09-29,UPI,3870.66,2032-09-29
7388846009,59094034,2032-09-30,UPI,616.45,2032-09-30
2606843929,29415527,2032-10-01,Cash,2095.62,2032-10-01
5637567433,91562028,2032-10-02,Wallet,2428.45,2032-10-02
8838095431,41194825,2032-10-03,UPI,2640.35,2032-10-03
1564649286,77869660,2032-10-04,Card,827.44,2032-10-04
4098166849,33741801,2032-10-05,Wallet,4892.12,2032-10-05
8091143423,25128143,2032-10-06,Card,3293.8,2032-10-06
3024045336,54877984,2032-10-07,Cash,2790.23,2032-10-07
6152984028,60732869,2032-10-08,Card,2124.37,2032-10-08
3450790653,87266831,2032-10-09,Card,1861.71,2032-10-09
8028917900,57340963,2032-10-10,Card,2365.92,2032-10-10
7781884407,90666073,2032-10-11,Wallet,773.17,2032-10-11
3483689828,7687234,2032-10-12,UPI,4559.56,2032-10-12
8341286014,31076002,2032-10-13,Card,2399.69,2032-10-13
7936106887,95309983,2032-10-14,UPI,577.13,2032-10-14
2247354978,6668498,2032-10-15,Cash,1322.72,2032-10-15
5347701114,22036818,2032-10-16,Card,374.68,2032-10-16
7846068436,93507573,2032-10-17,Card,3379.35,2032-10-17
9893439302,67277562,2032-10-18,Wallet,3745.35,2032-10-18
4160816433,2219590,2032-10-19,UPI,3238.22,2032-10-19
6000890622,62828341,2032-10-20,UPI,1826.22,2032-10-20
7317676958,92356639,2032-10-21,Card,2967.08,2032-10-21
8620144614,20122449,2032-10-22,Wallet,1435.13,2032-10-22
3940758882,40085705,2032-10-23,Card,186.08,2032-10-23
5216555041,30188374,2032-10-24,Wallet,3340.8,2032-10-24
5144793312,59518795,2032-10-25,UPI,724.84,2032-10-25
7241413847,10048910,2032-10-26,Wallet,2620.23,2032-10-26
3567610983,1816969,2032-10-27,Cash,3657.49,2032-10-27
16878685,37556526,2032-10-28,Cash,4267.94,2032-10-28
951657166,63624332,2032-10-29,UPI,3588.19,2032-10-29
4189022307,21597477,2032-10-30,Card,2928.14,2032-10-30
7378521428,10857389,2032-10-31,UPI,1225.86,2032-10-31
6266311709,67708491,2032-11-01,Cash,1654.8,2032-11-01
7985347262,22483684,2032-11-02,Wallet,1777.54,2032-11-02
992764262,69240186,2032-11-03,Cash,971.71,2032-11-03
3080291353,93937586,2032-11-04,Wallet,2790.84,2032-11-04
5532188237,211163,2032-11-05,UPI,4861.55,2032-11-05
6814658453,55278329,2032-11-06,Card,552.2,2032-11-06
4861499558,2684440,2032-11-07,Wallet,1381.1,2032-11-07
2521042570,28394354,2032-11-08,Cash,3010.69,2032-11-08
5217781278,85658166,2032-11-09,UPI,3074.48,2032-11-09
8006034379,43784632,2032-11-10,Card,3400.58,2032-11-10
7380913411,49869358,2032-11-11,UPI,367.08,2032-11-11
7706841114,68016312,2032-11-12,Card,1317.62,2032-11-12
1561779937,76359458,2032-11-13,Cash,1882.99,2032-11-13
7196559586,85658166,2032-11-14,Cash,1685.6,2032-11-14
2359961993,28995786,2032-11-15,Cash,1895.12,2032-11-15
243819964,98225598,2032-11-16,Wallet,1812.09,2032-11-16
4806735178,8651281,2032-11-17,Card,1275.37,2032-11-17
9198762300,46185579,2032-11-18,Wallet,1570.51,2032-11-18
1105231941,29600229,2032-11-19,UPI,3493.45,2032-11-19
5533955218,38969732,2032-11-20,Card,5096.95,2032-11-20
5130246751,87641623,2032-11-21,Card,1592.03,2032-11-21
4528445001,20163931,2032-11-22,Wallet,1640.29,2032-11-22
9503959018,31084686,2032-11-23,Cash,3593.97,2032-11-23
4107052604,34668988,2032-11-24,UPI,2777.59,2032-11-24
5578822558,8817168,2032-11-25,UPI,196.64,2032-11-25
5506634472,6579892,2032-11-26,Wallet,4019.21,2032-11-26
4112426763,97825663,2032-11-27,Card,2042.79,2032-11-27
7157334145,90021871,2032-11-28,Wallet,239.54,2032-11-28
8423458672,60698094,2032-11-29,Card,1745.1,2032-11-29
3011683470,65121696,2032-11-30,Cash,4549.72,2032-11-30
1884947290,75244116,2032-12-01,Wallet,831.43,2032-12-01
558163882,39317905,2032-12-02,Wallet,3633.09,2032-12-02
824869105,66943324,2032-12-03,UPI,2516.52,2032-12-03
4193492511,10683250,2032-12-04,Wallet,316.02,2032-12-04
120996684,92455970,2032-12-05,Card,3139.62,2032-12-05
2531932780,91500615,2032-12-06,Wallet,3340.23,2032-12-06
8095547865,27620326,2032-12-07,Wallet,3355.93,2032-12-07
6894204435,10700664,2032-12-08,Cash,697.38,2032-12-08
9514917126,43599910,2032-12-09,UPI,1620.95,2032-12-09
9329665908,57102800,2032-12-10,Card,2049.58,2032-12-10
1435406360,1174162,2032-12-11,Wallet,2259.17,2032-12-11
3460843508,32797235,2032-12-12,UPI,3465.32,2032-12-12
4762084133,72564495,2032-12-13,Card,1969.21,2032-12-13
3884862300,51544662,2032-12-14,Card,951.43,2032-12-14
1990946411,82286725,2032-12-15,Cash,2524.56,2032-12-15
5054937065,9274874,2032-12-16,UPI,965.37,2032-12-16
9431652023,59890331,2032-12-17,Cash,5320.2,2032-12-17
2268736598,19259955,2032-12-18,Cash,2006.71,2032-12-18
2793638565,26844216,2032-12-19,UPI,2375.75,2032-12-19
4168839407,12088552,2032-12-20,Cash,822.68,2032-12-20
7406514357,20298398,2032-12-21,Card,3698.78,2032-12-21
